id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,application_type
1050920,1282200,4000,4000,4000, 36 months,11.71%,132.31,B,B3,Somerset County Dept of Emergency Servic,6 years,RENT,32535,Not Verified,11-Dec,Fully Paid,n,home_improvement,bathroom reno,218xx,MD,15.12,0,Mar-96,695,699,2,74,,19,0,11684,31.20%,26,f,0,0,4762.9,4762.9,4000,762.9,0,0,0,14-Dec,146.58,,14-Dec,719,715,INDIVIDUAL
1047216,1278099,8000,8000,8000, 36 months,7.90%,250.33,A,A4,,10+ years,RENT,70000,Not Verified,11-Dec,Fully Paid,n,credit_card,home loan,606xx,IL,8.5,0,Sep-00,725,729,1,,,11,0,24194,56.70%,24,f,0,0,9011.56,9011.56,8000,1011.56,0,0,0,14-Dec,256.7,,16-Sep,679,675,INDIVIDUAL
1050905,1282184,6000,6000,6000, 60 months,11.71%,132.59,B,B3,Adams & Wilson Development,3 years,MORTGAGE,39996,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Emergency,294xx,SC,21.99,0,May-99,725,729,0,,,13,0,31994,93.50%,29,f,0,0,2514.92,2514.92,1358.51,889.91,0,266.5,2.55,13-May,132.59,,16-Sep,599,595,INDIVIDUAL
1024083,1253188,12000,12000,12000, 36 months,6.03%,365.23,A,A1,US Army ,10+ years,OWN,98000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Consolidation Loan,308xx,GA,4.35,0,Nov-95,785,789,0,,,8,0,3576,0%,22,f,0,0,13148.13786,13148.14,12000,1148.14,0,0,0,14-Dec,369.25,,16-Sep,734,730,INDIVIDUAL
1050657,1281902,9500,9500,9500, 36 months,7.51%,295.56,A,A3,Center ISD,5 years,MORTGAGE,57000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,759xx,TX,21.83,0,Feb-90,740,744,1,,,7,0,23149,72.60%,17,f,0,0,10639.87,10639.87,9500,1139.87,0,0,0,14-Dec,306.28,,14-Dec,819,815,INDIVIDUAL
1015745,1243424,15600,15600,15600, 60 months,14.27%,365.18,C,C2,HP Hood,10+ years,RENT,100000,Not Verified,11-Dec,Charged Off,n,credit_card,Consolidation,442xx,OH,11.54,0,May-93,705,709,0,41,,9,0,14607,56.40%,21,f,0,0,18013.51,18013.51,11528.6,5981.58,0,503.33,90.59940001,15-Dec,365.18,,16-Sep,524,520,INDIVIDUAL
1050706,1282354,10000,10000,10000, 36 months,18.25%,362.78,D,D5,US Army,3 years,RENT,42910,Source Verified,11-Dec,Fully Paid,n,other,My Personal Loan,923xx,CA,20.64,0,8-Sep,665,669,1,,,7,0,5898,45%,9,f,0,0,10446.60294,10446.6,10000,446.6,0,0,0,12-Mar,9722.92,,16-Mar,694,690,INDIVIDUAL
1050681,1282328,12000,12000,12000, 36 months,14.65%,413.94,C,C3,st.joseph's hospital,7 years,RENT,54000,Source Verified,11-Dec,Fully Paid,n,credit_card,personal loan,104xx,NY,15.98,0,5-Apr,675,679,1,,,13,0,15505,73.90%,20,f,0,0,14184.80993,14184.81,12000,2184.81,0,0,0,13-Jul,6739.46,,13-Jul,669,665,INDIVIDUAL
1050886,1282161,10000,10000,9975, 60 months,18.25%,255.3,D,D5,Air Force ,4 years,RENT,40000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt ,809xx,CO,20.46,0,3-Oct,695,699,1,,,8,0,15099,66.50%,13,f,0,0,12127.1875,12096.87,10000,2127.19,0,0,0,13-Oct,7342.96,,13-Oct,784,780,INDIVIDUAL
1050656,1281901,25000,25000,24975, 60 months,18.64%,643.58,E,E1,University Medical Center,10+ years,MORTGAGE,80000,Verified,11-Dec,Fully Paid,n,debt_consolidation,MYcreditcards,891xx,NV,17.5,0,Dec-94,720,724,1,,,10,0,20665,61.70%,36,f,0,0,28346.97032,28318.62,25000,3346.97,0,0,0,12-Sep,23204.71,,12-Sep,769,765,INDIVIDUAL
1039409,1269340,5300,5300,5300, 36 months,15.27%,184.43,C,C4,Digistor,< 1 year,RENT,28800,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,debt pay off ,951xx,CA,21.96,0,Nov-00,670,674,1,,,4,0,3412,72.60%,6,f,0,0,6538.526554,6538.53,5300,1238.53,0,0,0,14-Mar,1756.73,,16-Sep,664,660,INDIVIDUAL
1040288,1270251,8000,8000,8000, 36 months,13.49%,271.45,C,C1,Integra Realty Resources,5 years,MORTGAGE,70000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,328xx,FL,9.5,0,3-Apr,670,674,0,,,13,0,14412,50.20%,14,f,0,0,9611.392422,9611.39,8000,1611.39,0,0,0,14-Feb,2841.25,,14-Sep,639,635,INDIVIDUAL
1050833,1282102,1000,1000,1000, 36 months,15.27%,34.8,C,C4,General Motors,3 years,OWN,27600,Not Verified,11-Dec,Fully Paid,n,other,debt consolidation,161xx,PA,21.91,0,Aug-00,680,684,1,,,3,0,758,58.30%,4,f,0,0,1252.695555,1252.7,1000,252.7,0,0,0,14-Dec,34.69,,16-Sep,744,740,INDIVIDUAL
1050642,1281883,3800,3800,3800, 36 months,6.62%,116.68,A,A2,Ares Inc.,3 years,MORTGAGE,62352,Not Verified,11-Dec,Fully Paid,n,car,jeeploan2002,435xx,OH,12.07,0,Nov-84,740,744,0,39,,9,0,21852,21.30%,24,f,0,0,4186.923804,4186.92,3800,386.92,0,0,0,14-Jun,813.04,,14-Jun,759,755,INDIVIDUAL
1050244,1281468,20000,20000,20000, 36 months,7.90%,625.81,A,A4,Visual Goodness,7 years,RENT,60000,Verified,11-Dec,Fully Paid,n,debt_consolidation,My Debt Consolidation,112xx,NY,10.7,0,Feb-86,730,734,0,,,9,0,22733,47.10%,14,f,0,0,22528.97,22528.97,20000,2528.97,0,0,0,14-Dec,634.99,,15-Apr,614,610,INDIVIDUAL
1050591,1281827,4200,4200,4200, 36 months,6.62%,128.96,A,A2,Westlake Chemical Company,7 years,MORTGAGE,60000,Not Verified,11-Dec,Fully Paid,n,car,Car Loan,756xx,TX,19.84,0,Jun-98,755,759,3,,,9,0,11317,54%,29,f,0,0,4642.380001,4642.38,4200,442.38,0,0,0,14-Dec,142.73,,15-Feb,724,720,INDIVIDUAL
1050340,1281770,3500,3500,3500, 36 months,6.03%,106.53,A,A1,Providence Public Schools,10+ years,MORTGAGE,70000,Source Verified,11-Dec,Fully Paid,n,credit_card,Barclay Credit Card Loan,029xx,RI,10.66,0,Mar-91,755,759,0,61,,10,0,17831,32.80%,26,f,0,0,3834.858171,3834.86,3500,334.86,0,0,0,14-Dec,108.39,,14-Dec,704,700,INDIVIDUAL
1050143,1281588,6000,6000,6000, 36 months,12.69%,201.27,B,B5,Impax lab.,2 years,RENT,45000,Not Verified,11-Dec,Charged Off,n,other,personal expenses,945xx,CA,19.04,0,3-Oct,680,684,1,,,10,0,25082,80.80%,21,f,0,0,1501.91,1501.91,847.91,358.03,0,295.97,2.87,12-Jun,201.27,,16-Sep,514,510,INDIVIDUAL
1046516,1277562,15000,15000,15000, 60 months,12.42%,336.86,B,B4,The Boeing Company,10+ years,MORTGAGE,160000,Source Verified,11-Dec,Fully Paid,n,home_improvement,Finish Basement,630xx,MO,6.79,0,Nov-99,745,749,1,,,11,0,14073,21.90%,38,f,0,0,19097.64482,19097.64,15000,4097.64,0,0,0,14-Oct,7991.66,,14-Oct,734,730,INDIVIDUAL
1050329,1281759,30000,30000,30000, 60 months,20.30%,799.84,E,E5,Tampa Bay Storm,< 1 year,MORTGAGE,525000,Verified,11-Dec,Charged Off,n,other,Consolidation,335xx,FL,8.5,0,Sep-00,690,694,0,64,,14,0,37725,75%,42,f,0,0,5780.42,5780.42,1828.29,2966.49,0,985.64,10.04,12-Jul,799.84,,16-Sep,594,590,INDIVIDUAL
1050245,1281469,18000,18000,17975, 60 months,15.27%,430.78,C,C4,YCUSD,10+ years,OWN,92000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Financial Freedom,959xx,CA,28.83,0,May-97,720,724,1,82,,9,0,22095,61%,38,f,0,0,25432.12003,25396.8,18000,7432.12,0,0,0,15-Nov,5616.24,,16-Sep,709,705,INDIVIDUAL
1050454,1281704,10000,10000,9975, 36 months,10.65%,325.74,B,B2,Ripple IT,1 year,RENT,35000,Not Verified,11-Dec,Fully Paid,n,credit_card,Refinancing Loan,303xx,GA,13.47,0,3-Mar,700,704,0,,,6,0,9278,69.30%,9,f,0,0,11353.8122,11325.43,10000,1353.81,0,0,0,13-Aug,5173.39,,16-Sep,714,710,INDIVIDUAL
1050287,1281714,6500,6500,6450, 36 months,8.90%,206.4,A,A5,US Army,9 years,MORTGAGE,38000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,313xx,GA,26.68,0,4-Nov,720,724,1,,,6,0,6575,27.70%,9,f,0,0,7240.581906,7184.89,6500,740.58,0,0,0,13-Nov,208.58,,13-Nov,604,600,INDIVIDUAL
1050278,1281504,25000,25000,25000, 60 months,11.71%,552.46,B,B3,Sterling Sound,4 years,RENT,87500,Verified,11-Dec,Fully Paid,n,moving,Moving / Consolidation,111xx,NY,1.66,0,3-Sep,765,769,0,,,5,0,5300,28.20%,12,f,0,0,32933.06,32933.06,25000,7933.06,0,0,0,16-Mar,5310.06,,16-Feb,809,805,INDIVIDUAL
929732,1150483,15000,15000,14975, 60 months,13.49%,345.08,C,C1,Aerotek Professional Services,1 year,RENT,31000,Verified,11-Dec,Charged Off,n,credit_card,refi,982xx,WA,18.46,0,4-Feb,725,729,2,,,9,0,7258,53%,15,f,0,0,8449.63,8435.62,3922.42,2961.18,0,1566.03,21.6203,13-Aug,345.08,,16-Sep,589,585,INDIVIDUAL
1048310,1279429,22000,22000,22000, 60 months,16.77%,544.04,D,D2,ST. JOSEPH HOSPITAL,3 years,RENT,55000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,928xx,CA,20.79,0,May-92,705,709,0,70,,11,0,15147,61.10%,22,f,0,0,27465.76315,27465.76,22000,5465.76,0,0,0,13-Aug,17138.23,,13-Aug,734,730,INDIVIDUAL
1050229,1281452,9600,9600,9600, 36 months,17.27%,343.56,D,D3,PharmaNet,3 years,RENT,42000,Source Verified,11-Dec,Charged Off,n,other,Personal Loan,086xx,NJ,24.09,0,4-Sep,670,674,0,,,8,0,33634,96.40%,13,f,0,0,3195.91,3195.91,1725.63,1018.45,0,451.83,4.38,12-Aug,343.56,,16-Sep,599,595,INDIVIDUAL
1050256,1281481,14650,14650,14650, 60 months,22.35%,407.54,F,F5,Graphic pkg,10+ years,RENT,65000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,950xx,CA,22.58,0,1-Mar,660,664,1,,,18,0,12193,57.50%,25,f,0,0,24243.54991,24243.55,14650,9593.55,0,0,0,16-Apr,3459.01,,16-May,619,615,INDIVIDUAL
1046358,1277403,11250,11250,11250, 60 months,12.69%,254.2,B,B5,The College of Westchester,10+ years,RENT,43000,Source Verified,11-Dec,Fully Paid,n,wedding,Wedding,104xx,NY,16.27,0,Aug-99,725,729,0,40,,11,0,4313,54.70%,15,f,0,0,14372.69161,14372.69,11250,3122.69,0,0,0,14-Nov,5142.58,,16-Sep,729,725,INDIVIDUAL
1050226,1281449,31000,31000,31000, 36 months,19.42%,1142.94,E,E3,Medversant Technologies,2 years,MORTGAGE,180000,Source Verified,11-Dec,Fully Paid,n,credit_card,Recon2012,907xx,CA,13.47,0,Oct-96,670,674,1,48,,9,0,131949,75.20%,24,f,0,0,41145.36997,41145.37,31000,10145.37,0,0,0,14-Dec,1151.99,,16-Sep,704,700,INDIVIDUAL
1050377,1281623,14000,14000,14000, 36 months,17.58%,503.19,D,D4,IM Flash Technologies,4 years,MORTGAGE,100000,Verified,11-Dec,Fully Paid,n,credit_card,Want to pay off my 2 CCs @ 25% APR,840xx,UT,14.75,2,1-Jul,660,664,1,8,,14,0,21584,64.80%,36,f,0,0,18114.79,18114.79,14000,4114.79,0,0,0,14-Dec,519.68,,14-Dec,684,680,INDIVIDUAL
1050213,1281434,9000,9000,9000, 36 months,10.65%,293.16,B,B2,Hawaii Escrow & Title,8 years,RENT,24600,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,American,967xx,HI,19.76,0,Jul-98,720,724,1,47,,6,0,9780,65.80%,22,f,0,0,10553.72,10553.72,9000,1553.72,0,0,0,14-Dec,305.19,,16-Sep,739,735,INDIVIDUAL
1050195,1281415,6500,6500,6500, 36 months,10.65%,211.73,B,B2,O2 media Inc.,5 years,MORTGAGE,45000,Source Verified,11-Dec,Fully Paid,n,small_business,Small Business Loan,330xx,FL,15.41,0,Aug-99,715,719,2,,,4,0,3992,66.50%,5,f,0,0,7622.109999,7622.11,6500,1122.11,0,0,0,14-Dec,217.49,,15-Jul,744,740,INDIVIDUAL
1050212,1281433,16500,16500,16500, 36 months,12.69%,553.49,B,B5,LAMPE CHRYSLER DODGE JEEP RAM,1 year,MORTGAGE,55000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,932xx,CA,12.28,0,Jun-84,685,689,0,26,,14,0,18354,74%,29,f,0,0,19944.40999,19944.41,16500,3444.41,0,0,0,15-Feb,589.17,,16-Feb,589,585,INDIVIDUAL
1047954,1279078,14000,14000,14000, 36 months,10.65%,456.03,B,B2,,10+ years,MORTGAGE,89000,Source Verified,11-Dec,Fully Paid,n,credit_card,credit card refinance loan,195xx,PA,8.58,0,Sep-98,700,704,0,,,9,0,32010,70%,18,f,0,0,16377.11367,16377.11,14000,2377.11,0,0,0,14-Aug,2251.4,,16-Feb,759,755,INDIVIDUAL
1041019,1271017,25000,25000,25000, 60 months,12.69%,564.87,B,B5,saint francis hospital and medical cente,4 years,MORTGAGE,75000,Source Verified,11-Dec,Fully Paid,n,other,personal loan,064xx,CT,0.32,0,2-Mar,790,794,4,,,7,0,1281,3.20%,11,f,0,0,26191.64545,26191.65,25000,1191.65,0,0,0,12-Jul,2374.02,,12-Aug,759,755,INDIVIDUAL
1035743,1265601,5600,5600,5600, 36 months,13.49%,190.02,C,C1,Graybar Electric,< 1 year,RENT,30000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Wedding,995xx,AK,24.04,0,Dec-97,675,679,1,,,6,0,18028,68.30%,26,f,0,0,6749.369408,6749.37,5600,1149.37,0,0,0,14-Apr,122.84,,16-Sep,719,715,INDIVIDUAL
1050177,1281389,10000,10000,10000, 36 months,13.49%,339.31,C,C1,ulta,5 years,RENT,38000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,credit cards,930xx,CA,12.95,0,4-Feb,705,709,1,,,7,0,13221,63.80%,16,f,0,0,12214.92,12214.92,10000,2214.92,0,0,0,14-Dec,346.29,,16-Jul,724,720,INDIVIDUAL
1050062,1281302,25000,25000,24975, 60 months,21.28%,680.28,F,F2,Atlantic County Sheriffs Office,10+ years,RENT,70000,Verified,11-Dec,Fully Paid,n,debt_consolidation,consolidate loan,080xx,NJ,19.11,0,May-94,675,679,0,35,,7,0,2594,68.30%,36,f,0,0,27174.68489,27147.5,25000,2174.68,0,0,0,12-May,24454.38,,16-Sep,559,555,INDIVIDUAL
1049936,1281346,5000,5000,5000, 36 months,10.65%,162.87,B,B2,Wayne Greenwald PC,3 years,RENT,35000,Not Verified,11-Dec,Fully Paid,n,moving,Moving to New Place,073xx,NJ,8.16,0,Nov-99,690,694,0,57,,6,0,7130,62.50%,25,f,0,0,5863.147011,5863.15,4999.99,863.16,0,0,0,14-Dec,167.99,,16-Sep,699,695,INDIVIDUAL
1050080,1281522,3600,3600,3600, 36 months,6.62%,110.54,A,A2,Hill and Knowlton,1 year,RENT,60000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Organizing finances,223xx,VA,21.54,0,Apr-99,760,764,1,,,12,0,15502,70.10%,32,f,0,0,2321.34,2321.34,2004.17,306.88,0,10.29,0,13-Sep,110.54,,16-Sep,634,630,INDIVIDUAL
1049924,1281332,10800,10800,10800, 36 months,14.27%,370.54,C,C2,Columbia University,3 years,RENT,52000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Refinance Loan 1,111xx,NY,15.58,0,Sep-00,685,689,1,,,13,0,21153,80.30%,21,f,0,0,13274.97883,13274.98,10800,2474.98,0,0,0,14-Jul,2178.15,,16-Sep,789,785,INDIVIDUAL
1041299,1271535,4800,4800,4800, 36 months,14.65%,165.58,C,C3,Dell Services,4 years,RENT,49200,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Clearing out Credit Card Debt,900xx,CA,11.59,0,Aug-00,665,669,3,62,,11,0,2205,45%,18,f,0,0,5962.519999,5962.52,4800,1162.52,0,0,0,15-Feb,6.08,,15-Sep,579,575,INDIVIDUAL
1050056,1281296,6075,6075,6075, 60 months,17.27%,151.87,D,D3,Hudson Abstract Services,1 year,RENT,46440,Source Verified,11-Dec,Current,n,small_business,Small Business Loan,109xx,NY,5.97,1,6-Aug,695,699,0,17,,4,0,658,24.40%,16,f,448.92,448.92,8652.76,8652.76,5626.08,3026.68,0,0,0,16-Sep,151.87,16-Oct,16-Sep,679,675,INDIVIDUAL
1050039,1281279,9600,9600,9600, 36 months,7.90%,300.39,A,A4,Johnston County EMS,4 years,RENT,42000,Not Verified,11-Dec,Fully Paid,n,other,Dedt Consolidation,275xx,NC,20.91,0,2-Jun,735,739,0,,,4,0,5154,36.80%,12,f,0,0,10813.89584,10813.9,9600,1213.9,0,0,0,14-Dec,304.49,,16-Sep,699,695,INDIVIDUAL
1049899,1281107,5200,5200,5200, 36 months,14.65%,179.37,C,C3,"ND Accounting & Consulting, PC",3 years,OWN,107800,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Payoff Loan,186xx,PA,14.54,0,Jan-93,665,669,2,,,9,0,13119,73.70%,34,f,0,0,6472.309999,6472.31,5200,1257.31,14.99999999,0,0,14-Dec,183.86,,14-Dec,629,625,INDIVIDUAL
1050042,1263389,11000,11000,10950, 36 months,7.51%,342.22,A,A3,Salt Creek Grille ,10+ years,RENT,22000,Not Verified,11-Dec,Fully Paid,n,credit_card,Pulling it Together,913xx,CA,15.16,0,1-Jan,740,744,2,,,7,0,14117,68.10%,10,f,0,0,12343.46,12287.35,11000,1326.35,17.11000002,0,0,15-Feb,14.85,,16-Sep,669,665,INDIVIDUAL
1049982,1281219,35000,35000,35000, 60 months,14.27%,819.3,C,C2,MO. Nat'l Guard Contract Emloyee,3 years,MORTGAGE,160000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,650xx,MO,22.06,0,May-77,745,749,1,,,17,0,124744,51.90%,43,f,0,0,46605.80997,46605.81,35000,11605.81,0,0,0,15-Dec,4098.71,,16-Sep,729,725,INDIVIDUAL
1050007,1281246,11000,11000,11000, 36 months,6.03%,334.8,A,A1,Storey County School District,10+ years,MORTGAGE,65500,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,894xx,NV,15.33,0,Oct-90,775,779,0,,,16,0,10581,32.30%,49,f,0,0,12052.44014,12052.44,11000,1052.44,0,0,0,14-Dec,336.98,,16-Sep,684,680,INDIVIDUAL
1050014,1238176,20500,20500,20450, 60 months,10.65%,442.15,B,B2,walmart,10+ years,OWN,78586,Source Verified,11-Dec,Charged Off,n,small_business,small_business Loan,760xx,TX,2.29,0,Oct-79,790,794,0,60,,19,0,3564,3.80%,46,f,0,0,21813.11,21760.03,15461.81,5720.02,0,631.28,113.6304,15-Dec,442.15,,16-Sep,559,555,INDIVIDUAL
1049998,1281237,15000,15000,14975, 60 months,18.25%,382.95,D,D5,Wellmont,3 years,RENT,67200,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Consolidation,246xx,VA,13.41,0,6-Jun,680,684,0,,,12,0,17350,73.20%,21,f,0,0,22523.20004,22485.66,15000,7523.2,0,0,0,15-Nov,4907.5,,16-Sep,789,785,INDIVIDUAL
1033731,1263308,8475,8475,8475, 36 months,12.69%,284.3,B,B5,City of Norwalk,10+ years,RENT,38423.87,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Pay bills,902xx,CA,22.27,0,May-86,695,699,1,46,,17,0,17813,58.20%,24,f,0,0,9616.14,9616.14,7735.31,1765.25,0,115.58,18.5112,14-Nov,400,,16-Sep,544,540,INDIVIDUAL
1049844,1281049,9250,9250,9250, 36 months,14.65%,319.08,C,C3,Myrtle Beach Pelicans,< 1 year,RENT,40000,Source Verified,11-Dec,Fully Paid,n,credit_card,12/1/11 Loan,786xx,TX,24.96,0,Mar-96,675,679,2,25,,11,0,20844,77.50%,21,f,0,0,11318.79741,11318.8,9250,2068.8,0,0,0,14-Mar,3029.59,,16-Sep,754,750,INDIVIDUAL
1049969,1281204,6000,6000,6000, 36 months,8.90%,190.52,A,A5,SFUSD,3 years,RENT,36000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,941xx,CA,13.9,0,Mar-98,700,704,0,69,,9,0,9693,71.30%,20,f,0,0,6879.890001,6879.89,6000,864.89,15.00000003,0,0,14-Dec,189.83,,14-Dec,524,520,INDIVIDUAL
1049832,1281037,9400,9400,9400, 60 months,15.27%,224.96,C,C4,Revolution Granite,< 1 year,MORTGAGE,29280,Source Verified,11-Dec,Fully Paid,n,other,Other Loan,018xx,MA,0.74,0,7-Nov,740,744,1,,,5,0,142,1.90%,11,f,0,0,12105.14612,12105.15,9400,2705.15,0,0,0,14-Mar,6278.82,,14-Apr,694,690,INDIVIDUAL
1049278,1280490,5000,5000,5000, 36 months,6.62%,153.52,A,A2,"Cargill, Inc.",7 years,MORTGAGE,64000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Tax Payoff,550xx,MN,1.54,1,Sep-00,735,739,0,14,,12,0,4690,11.90%,20,f,0,0,5081.06,5081.06,5000,81.06,0,0,0,12-Mar,4775.5,,14-Nov,729,725,INDIVIDUAL
1049802,1281006,3500,3500,3500, 36 months,7.90%,109.52,A,A4,VA Medical Center,6 years,RENT,63945,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,903xx,CA,13.76,0,May-99,720,724,0,,,11,0,4926,64%,23,f,0,0,3942.553607,3942.55,3500,442.55,0,0,0,14-Dec,113.37,,16-Jan,669,665,INDIVIDUAL
1038531,1268456,7500,7500,7500, 36 months,6.62%,230.28,A,A2,Catholic Diocese of Columbus,2 years,RENT,27600,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Loan,430xx,OH,24.04,0,Nov-00,740,744,0,,,7,0,7664,29.50%,13,f,0,0,8289.976278,8289.98,7500,789.98,0,0,0,14-Dec,237.49,,15-Feb,749,745,INDIVIDUAL
1045712,1276540,3625,3625,3625, 36 months,16.29%,127.97,D,D1,Target,10+ years,RENT,19800,Source Verified,11-Dec,Fully Paid,n,other,Personal,088xx,NJ,20.85,1,Oct-90,660,664,0,15,,5,0,400,30.10%,28,f,0,0,4606.63725,4606.64,3625,981.64,0,0,0,14-Dec,129.78,,14-Dec,694,690,INDIVIDUAL
1049691,1281117,4000,4000,4000, 36 months,7.51%,124.45,A,A3,The State of New Jersey,7 years,RENT,47000,Source Verified,11-Dec,Charged Off,n,debt_consolidation,Mike's Personal Loan,086xx,NJ,15.63,0,Dec-99,760,764,3,,,18,0,1625,4.40%,30,f,0,0,2607.36,2607.36,2218.55,388.81,0,0,0,13-Sep,124.45,,16-Sep,649,645,INDIVIDUAL
1049524,1280924,18825,18825,18800, 60 months,13.49%,433.07,C,C1,Service Corporation International,3 years,RENT,50000,Verified,11-Dec,Fully Paid,n,debt_consolidation,followthrough,935xx,CA,25.03,0,Jul-98,725,729,1,,,9,0,9141,63%,18,f,0,0,25739.75997,25705.58,18825,6914.76,0,0,0,16-Feb,4519.33,,16-Feb,679,675,INDIVIDUAL
1049675,1280901,5500,5500,5500, 36 months,7.90%,172.1,A,A4,dr reynaldo godines,10+ years,OWN,17500,Source Verified,11-Dec,Fully Paid,n,home_improvement,Home Improvement Loan,780xx,TX,17.62,0,Dec-88,720,724,0,39,,8,0,6689,31.40%,13,f,0,0,6195.454166,6195.45,5500,695.45,0,0,0,14-Dec,175.3,,14-Dec,709,705,INDIVIDUAL
1049079,1280250,31300,31300,31250, 60 months,20.30%,834.5,E,E5,Solara hospital,10+ years,MORTGAGE,75000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Consolidate debt,633xx,MO,21.84,0,Mar-81,735,739,1,,,30,0,25974,43.90%,63,f,0,0,33386.66092,33333.33,31300,2086.66,0,0,0,12-Apr,30886.74,,12-Apr,769,765,INDIVIDUAL
1049522,1280922,26000,26000,25975, 60 months,12.69%,587.47,B,B5,Raley's,10+ years,RENT,49000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt consolidation,952xx,CA,21.92,0,Jan-91,730,734,0,,,15,0,27828,59.70%,24,f,0,0,23514.32,23491.81,15442.23,8042.19,0,29.9,5.382,15-Apr,602.99,,16-Sep,584,580,INDIVIDUAL
1031978,1261408,12000,12000,12000, 36 months,11.71%,396.92,B,B3,Broward College,6 years,RENT,41000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,333xx,FL,11,0,6-Apr,705,709,1,,,6,0,11529,57.90%,10,f,0,0,14265.90482,14265.9,12000,2265.9,0,0,0,14-Sep,1586.25,,16-Sep,689,685,INDIVIDUAL
1038425,1268343,4250,4250,4250, 60 months,13.49%,97.77,C,C1,samirs limousine service,7 years,RENT,30000,Verified,11-Dec,Fully Paid,n,credit_card,credit cards payment loan,770xx,TX,18.12,0,5-Feb,705,709,0,,,10,0,9442,85.50%,15,f,0,0,5803.469996,5803.47,4250,1553.47,0,0,0,16-Jan,1110.51,,16-Jan,714,710,INDIVIDUAL
1049647,1280870,6000,6000,6000, 36 months,12.69%,201.27,B,B5,Douglas County Public Library,10+ years,MORTGAGE,50000,Source Verified,11-Dec,Fully Paid,n,credit_card,credit card payoff,894xx,NV,15.31,1,Jan-83,670,674,0,12,,7,0,15348,85.70%,24,f,0,0,7245.680001,7245.68,6000,1245.68,0,0,0,14-Dec,213.86,,16-Feb,724,720,INDIVIDUAL
1049632,1280854,18000,18000,18000, 36 months,10.65%,586.32,B,B2,US Dept of Veterans Affairs,10+ years,RENT,63000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,My Lending Club loan,666xx,KS,6.55,1,Nov-94,715,719,0,21,,6,0,11530,50.50%,13,f,0,0,20880.6999,20880.7,18000,2880.7,0,0,0,14-Mar,5646.97,,14-Apr,714,710,INDIVIDUAL
1038880,1268811,20000,20000,19950, 60 months,16.77%,494.59,D,D2,Audiovox,8 years,MORTGAGE,56500,Verified,11-Dec,Current,n,debt_consolidation,Debt Consolidation Loan,119xx,NY,20.73,0,May-83,705,709,1,,,17,0,27025,59.30%,29,f,1465.77,1461.94,28145.96,28075.91,18534.24,9611.72,0,0,0,16-Sep,494.59,16-Oct,16-Sep,819,815,INDIVIDUAL
